player_id,player_name,nationality,position,club,age,date_of_birth,foot,contract_expiration_date,contract_years_remaining,total_appearances,total_minutes_played,total_goals,total_assists,total_shots,total_shots_on_target,shot_accuracy,total_successful_dribbles,total_key_passes,avg_rating,career_span_years,total_yellow_cards,total_red_cards,games_per_season_avg,minutes_per_game_avg,passing_accuracy,total_tackles,total_interceptions,total_clearances,total_clean_sheets,total_saves,save_percentage,total_goals_conceded,total_injuries,total_days_out,avg_injury_duration,max_injury_duration,min_injury_duration,injury_types_list,most_recent_injury_date,days_since_last_injury,injury_frequency,had_knee_injury,had_hamstring_injury,had_acl_injury,had_surgery,injury_severity_score,games_missed_due_injury,currently_injured,sentiment_score,mentions_count,positive_ratio,negative_ratio,neutral_ratio,engagement_rate,fan_base_size,trending_score,controversy_flag,media_coverage_score,hashtag_mentions,retweet_avg,like_avg,market_value,peak_value,transfer_history_total,number_of_transfers,value_trend,goals_per_game,assists_per_game,goal_contribution,goal_contribution_per_game,minutes_per_goal,minutes_per_assist,discipline_score,experience_score,injury_risk_score,availability_score,recovery_rate,estimated_contract_value,is_at_peak,career_stage,value_appreciation_potential,sentiment_momentum,popularity_index,public_perception_score,controversy_impact,player_quality_score,market_attractiveness,value_for_money,age_group
PL0183,Martin Zubimendi,Spain,CDM,Real Sociedad,25,2001-09-24,Both,2031-02-15,5,345,28785,50,116,1014.0,449.0,45.260000000000005,223.0,382.0,7.15,7,45,5,49.3,83.4,80.55,415.0,738.0,1302.0,115.0,758.0,72.89,218.0,3,346,115.3,171,10,"Calf Injury, ACL Injury",2025-08-10,190.0,0.3,0,0,1,1,0.95,76,0,0.222,12841,0.302,0.525,0.172,5.98,69631,49.1,1,2.82,5309,4921,12062,54.46,60.18,151.74,5,Rising,0.14492753623188406,0.336231884057971,166,0.4811594202898551,564.4117647058823,246.02564102564102,0.5,13.9,3.55,77.97101449275362,28.825,218.09932776269267,1,Prime,0.0,0.109002,12.55934995446963,0.3026,6.741525,47.579402898550725,55.528726380979805,85.7904848513356,22-25
PL0184,Alexander Sørloth,Norway,ST,Atletico Madrid,29,1997-04-16,Left,2028-02-16,2,220,26681,102,46,642.0,494.0,40.48,649.0,379.0,7.99,10,46,4,22.0,121.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,6,411,68.5,106,32,"Hip Injury, Knee Injury, ACL Injury, Calf Injury, Achilles Injury",2025-01-10,402.0,0.6,1,0,1,1,1.13,87,0,0.454,49677,0.516,0.396,0.089,3.94,512245,81.6,0,8.6,3453,3067,13348,118.34,131.88,201.68,4,Stable,0.4636363636363636,0.20909090909090908,148,0.6727272727272727,259.0388349514563,567.6808510638298,1.4000000000000004,14.4,4.33,60.45454545454545,9.785714285714286,189.5694046818733,0,Experienced,0.0,0.37046399999999996,19.3424297364369,0.5432,0.0,48.017309090909094,64.36229915010989,40.23572070630894,26-29
PL0185,Samuel Lino,Brazil,LW,Atletico Madrid,24,2002-07-16,Left,2027-02-16,1,224,22891,200,60,688.0,298.0,39.14,720.0,322.0,6.45,6,15,8,37.3,102.2,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,533,133.2,175,106,"Ligament Damage, Back Injury, Muscle Injury, Fracture",2025-12-14,64.0,0.4,0,0,0,1,1.46,103,0,0.009,60626,0.139,0.615,0.246,11.5,1014669,61.0,1,4.17,898,4113,11895,52.77,58.48,13.93,1,Rising,0.8928571428571429,0.26785714285714285,260,1.1607142857142858,113.88557213930348,375.26229508196724,0.5,10.48,2.26,54.017857142857146,26.639999999999997,42.26625606330258,0,Prime,10.820541974606773,0.005489999999999999,1.139793296399488,0.16400000000000003,37.28499,39.027571428571434,36.703475658884955,72.58242780095114,22-25
PL0186,Robin Le Normand,Spain,CB,Atletico Madrid,28,1998-06-22,Both,2030-02-15,4,425,39681,14,5,1014.0,449.0,45.260000000000005,440.0,456.0,6.67,10,64,7,42.5,93.4,83.17,1400.0,1152.0,552.0,115.0,758.0,72.89,218.0,15,1309,87.3,166,18,"Groin Strain, Hamstring Injury, Back Injury, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2025-11-24,84.0,1.5,1,1,1,1,3.59,230,0,0.01,10163,0.183,0.603,0.214,7.41,122903,36.3,1,2.09,2241,975,16258,25.5,33.64,75.17,6,Stable,0.03294117647058824,0.011764705882352941,19,0.04470588235294118,2645.4,6613.5,-3.4000000000000004,18.5,8.59,45.88235294117647,5.45625,81.6971407704541,1,Prime,0.0,0.00363,0.6836916042230081,0.1592,6.128289,39.8748705882353,23.78297270045216,150.47120976692565,26-29
PL0187,Samu Omorodion,Spain,ST,Porto,20,2006-03-27,Right,2030-02-15,4,436,19434,242,83,1004.0,312.0,49.33,322.0,605.0,8.0,2,73,4,218.0,44.6,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,418,104.5,150,63,"Calf Injury, Knee Injury, Meniscus Tear",2023-05-07,1016.0,0.4,1,0,0,1,1.15,69,0,0.591,22391,0.602,0.247,0.151,7.86,192145,86.3,0,6.53,5557,4556,10256,86.28,114.81,166.8,3,Rising,0.555045871559633,0.19036697247706422,325,0.7454128440366973,79.9753086419753,231.35714285714286,-1.3000000000000007,10.72,1.95,84.1743119266055,20.9,276.4246786539129,0,Emerging,33.066759388038946,0.510033,46.52905647925023,0.6329,0.0,52.24466238532109,100.0,59.85868742589493,18-21
PL0188,Dani Parejo,Spain,CM,Villarreal,35,1991-10-18,Left,2027-02-16,1,224,20683,45,113,1014.0,449.0,45.260000000000005,331.0,319.0,7.59,10,51,2,22.4,92.3,90.45,427.0,738.0,1302.0,115.0,758.0,72.89,218.0,12,1183,98.6,153,9,"Groin Strain, Muscle Injury, Meniscus Tear, Ligament Damage, Back Injury, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2025-05-12,280.0,1.2,0,0,1,1,3.24,222,0,0.284,8471,0.32,0.447,0.234,11.77,64901,14.5,1,1.32,1414,1689,2217,11.5,13.15,35.29,5,Declining,0.20089285714285715,0.5044642857142857,158,0.7053571428571429,449.6304347826087,181.4298245614035,2.9000000000000004,14.48,7.640000000000001,0.8928571428571388,7.584615384615384,9.210952145688452,0,Veteran,0.0,0.041179999999999994,30.232942422177256,0.3334,3.786537,34.10137142857143,67.1200993475516,272.81097142857146,34+
PL0189,Gerard Moreno,Spain,ST,Villarreal,32,1994-10-19,Right,2027-02-16,1,429,26288,100,83,1450.0,275.0,49.14,522.0,189.0,7.18,10,76,5,42.9,61.3,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,22,2031,92.3,174,7,"Groin Strain, Hamstring Injury, Muscle Injury, Meniscus Tear, Concussion, Ligament Damage, Back Injury, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2023-09-25,875.0,2.2,1,1,1,1,5.56,302,0,0.374,20049,0.377,0.335,0.287,12.53,133908,8.9,0,4.78,9689,4762,6398,23.27,27.13,26.29,2,Declining,0.2331002331002331,0.19347319347319347,183,0.42657342657342656,260.2772277227723,312.95238095238096,-2.5999999999999996,18.58,10.0,29.603729603729604,4.01304347826087,18.638161428710458,0,Experienced,0.0,0.033286,46.42162236837007,0.4435,0.0,39.24374592074592,89.25430651292805,161.69652212915503,30-33
PL0190,Álex Baena,Spain,CAM,Villarreal,23,2003-11-14,Left,2028-02-16,2,277,34490,94,100,1014.0,449.0,45.260000000000005,474.0,236.0,6.71,5,58,3,55.4,124.5,88.15,451.0,738.0,1302.0,115.0,758.0,72.89,218.0,6,698,116.3,172,31,"Groin Strain, Hip Injury, Back Injury, Fracture, Calf Injury",2024-08-01,564.0,0.6,0,0,0,1,1.91,126,0,0.062,11582,0.086,0.481,0.434,11.94,141020,21.7,1,3.89,6544,4394,4545,53.57,62.26,26.89,1,Rising,0.33935018050541516,0.36101083032490977,194,0.7003610108303249,363.05263157894734,341.48514851485146,1.1999999999999993,10.54,3.11,54.51263537906137,16.614285714285714,85.81403590339659,0,Emerging,16.221765913757697,0.013453999999999999,6.927017443109716,0.19330000000000003,5.570942,40.237127075812275,44.28908970257071,73.73488560713263,22-25
PL0191,Ayoze Pérez,Spain,CAM,Villarreal,31,1995-03-02,Left,2029-02-15,3,280,24892,70,39,1014.0,449.0,45.260000000000005,566.0,696.0,6.92,10,35,1,28.0,88.9,82.43,708.0,738.0,1302.0,115.0,758.0,72.89,218.0,19,1893,99.6,180,20,"Hip Injury, Muscle Injury, Concussion, Hamstring Injury, Back Injury, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2025-03-12,341.0,1.9,1,1,1,1,5.19,417,0,0.236,32041,0.261,0.417,0.322,6.28,319520,42.4,1,2.54,2324,4950,9269,20.55,28.59,54.0,5,Declining,0.25,0.1392857142857143,109,0.3892857142857143,350.59154929577466,622.3,5.5,15.6,10.0,0.0,4.9799999999999995,49.378713024495056,0,Experienced,0.0,0.10006399999999999,15.376287765253963,0.3147,13.361097,31.429400000000005,38.779131647880945,145.84408352668214,30-33
PL0192,Paulo Dybala,Argentina,CAM,AS Roma,31,1995-06-07,Left,2030-02-15,4,444,39900,37,20,1014.0,449.0,45.260000000000005,184.0,644.0,7.56,10,14,6,44.4,89.9,86.38,413.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,788,98.5,173,9,"Groin Strain, Hamstring Injury, Muscle Injury, Hip Injury, Ligament Damage, Calf Injury, Meniscus Tear",2023-09-23,877.0,0.8,0,1,0,1,2.16,116,0,0.5,13630,0.451,0.267,0.282,9.26,150590,85.4,0,6.3,4857,3067,4204,49.76,68.77,28.63,1,Declining,0.08333333333333333,0.04504504504504504,57,0.12837837837837837,1050.0,1900.0,2.5999999999999996,18.880000000000003,3.7600000000000002,73.87387387387388,10.944444444444445,159.42155783285475,0,Experienced,0.0,0.42700000000000005,44.078071748713,0.5449,0.0,49.88057477477477,100.0,98.26748379585258,30-33
PL0193,Lorenzo Pellegrini,Italy,CM,AS Roma,28,1998-06-25,Left,2030-02-15,4,314,36299,58,100,1014.0,449.0,45.260000000000005,270.0,797.0,7.3,10,33,4,31.4,115.6,88.29,695.0,738.0,1302.0,115.0,758.0,72.89,218.0,7,619,88.4,158,16,"Groin Strain, Hamstring Injury, Concussion, Ligament Damage, Back Injury, Fracture",2023-08-30,901.0,0.7,0,1,0,1,1.7,115,0,0.306,30496,0.374,0.368,0.258,4.87,353980,46.0,0,4.88,232,2051,18801,69.05,85.95,199.18,6,Stable,0.18471337579617833,0.3184713375796178,158,0.5031847133757962,615.2372881355932,359.3960396039604,2.7,16.28,3.0999999999999996,63.375796178343954,11.05,221.22304196862177,1,Prime,0.0,0.14076,15.387093144073402,0.4098,0.0,45.9507592356688,59.8560193339445,65.5970867033102,26-29
PL0194,Evan Ndicka,France,CB,AS Roma,25,2001-07-09,Left,2027-02-16,1,268,23072,33,36,1014.0,449.0,45.260000000000005,440.0,456.0,6.68,7,38,1,38.3,86.1,85.61,1203.0,912.0,1231.0,115.0,758.0,72.89,218.0,2,237,118.5,127,110,"ACL Injury, Meniscus Tear",2025-06-15,246.0,0.2,0,0,1,1,0.65,50,0,0.23,14328,0.33,0.441,0.229,11.85,210988,31.6,1,9.69,8209,4002,18633,43.97,55.78,74.94,3,Rising,0.12313432835820895,0.13432835820895522,69,0.2574626865671642,678.5882352941177,623.5675675675676,5.2,12.36,3.05,81.34328358208955,39.5,35.21787529094967,1,Prime,0.0,0.07268000000000001,26.0831460224701,0.3997,6.3186480000000005,46.260056716417914,76.15474739191411,102.86870517326643,22-25
PL0195,Artem Dovbyk,Ukraine,ST,AS Roma,27,1999-01-24,Right,2031-02-15,5,317,29049,144,66,906.0,635.0,37.32,675.0,476.0,7.59,9,54,6,35.2,91.6,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,332,83.0,114,53,"Fracture, Hip Injury, Achilles Injury",2024-07-21,575.0,0.4,0,0,0,1,0.91,52,0,0.229,17386,0.343,0.486,0.171,4.75,254028,20.6,1,3.23,1353,612,11027,113.19,138.23,242.1,6,Stable,0.45425867507886436,0.2082018927444795,210,0.6624605678233438,200.33793103448275,433.56716417910445,-1.4000000000000004,15.34,1.71,83.59621451104101,16.6,453.2989884219461,1,Prime,0.0,0.04717400000000001,10.620223281006353,0.3296,8.449596,50.806442902208204,57.91355637261363,44.492900343469834,26-29
PL0196,Tijani Reijnders,Netherlands,CM,AC Milan,26,2000-06-08,Both,2027-02-16,1,245,41552,71,82,1014.0,449.0,45.260000000000005,501.0,621.0,6.9,8,37,6,30.6,169.6,83.05,497.0,738.0,1302.0,115.0,758.0,72.89,218.0,11,1212,110.2,172,11,"Groin Strain, Hamstring Injury, Concussion, Ligament Damage, Shoulder Injury, Fracture, Meniscus Tear, Achilles Injury",2024-12-25,418.0,1.1,0,1,0,1,3.32,250,0,0.223,4121,0.184,0.534,0.282,4.05,58862,51.6,1,7.6,3181,3167,19583,44.1,58.38,165.35,6,Stable,0.2897959183673469,0.3346938775510204,153,0.6244897959183674,577.1111111111111,500.6265060240964,0.3000000000000007,12.9,5.52,0.0,9.183333333333334,35.32199909781398,1,Prime,0.0,0.115068,7.517905280653933,0.3136,2.200614,30.807199999999998,35.6404579209809,68.30864745011085,26-29
PL0197,Youssef Maleh,Morocco,CM,AC Milan,26,2000-01-25,Right,2027-02-16,1,211,34624,51,53,1014.0,449.0,45.260000000000005,360.0,525.0,7.14,8,43,0,26.4,164.1,85.09,652.0,738.0,1302.0,115.0,758.0,72.89,218.0,12,1276,106.3,178,12,"Hamstring Injury, Concussion, Shoulder Injury, Knee Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2023-10-05,865.0,1.2,1,1,1,1,3.5,201,0,0.366,13525,0.326,0.38,0.294,13.47,119679,19.9,0,1.9,8879,3143,15293,51.54,62.21,104.29,4,Stable,0.24170616113744076,0.25118483412322273,104,0.4928909952606635,665.8461538461538,641.1851851851852,5.7,12.219999999999999,7.9,4.739336492890999,8.176923076923076,41.281084659894155,1,Prime,0.0,0.072834,46.89616960538575,0.3872,0.0,32.72626729857819,90.90738805736773,62.288289491012925,26-29
PL0198,Fikayo Tomori,England,CB,AC Milan,27,1999-04-27,Both,2027-02-16,1,287,29409,16,26,1014.0,449.0,45.260000000000005,440.0,456.0,7.04,9,31,8,31.9,102.5,83.74,493.0,615.0,1416.0,115.0,758.0,72.89,218.0,10,729,72.9,120,14,"Groin Strain, Hip Injury, Ankle Injury, Concussion, Hamstring Injury, Shoulder Injury, Fracture, Meniscus Tear",2025-02-18,363.0,1.0,0,1,0,1,2.0,169,0,0.451,14001,0.378,0.277,0.344,9.44,127187,77.4,0,6.21,4566,2229,3678,47.15,52.35,69.83,3,Stable,0.05574912891986063,0.09059233449477352,42,0.14634146341463414,1729.9411764705883,1089.2222222222222,-1.0999999999999996,14.74,4.0,41.11498257839721,6.627272727272728,37.76490379732265,1,Prime,0.0,0.34907400000000005,40.64559003462205,0.5005000000000001,0.0,40.33199651567944,93.1343833097728,83.76323263900196,26-29
PL0199,Davide Frattesi,Italy,CM,Inter Milan,25,2001-03-08,Left,2028-02-16,2,285,41744,90,34,1014.0,449.0,45.260000000000005,216.0,537.0,7.93,7,12,6,40.7,146.5,87.86,220.0,738.0,1302.0,115.0,758.0,72.89,218.0,15,1531,102.1,179,27,"Hip Injury, Hamstring Injury, Ligament Damage, Back Injury, Knee Injury, Shoulder Injury, Fracture, ACL Injury, Calf Injury, Ankle Injury, Achilles Injury",2024-06-29,597.0,1.5,1,1,1,1,4.19,258,0,0.307,14463,0.275,0.475,0.25,12.13,200964,26.0,1,2.74,4661,4838,5123,52.27,69.93,135.73,5,Rising,0.3157894736842105,0.11929824561403508,124,0.43508771929824563,458.72527472527474,1192.6857142857143,2.8,12.7,9.190000000000001,9.473684210526315,6.38125,83.73155976611051,1,Prime,0.0,0.07982,35.67289079209398,0.3377,6.869924999999999,36.83013684210526,73.5444046091936,69.138608676751,22-25
PL0200,Mehdi Taremi,Iran,ST,Inter Milan,32,1994-11-04,Right,2031-02-15,5,216,40873,210,67,1122.0,264.0,48.1,731.0,365.0,7.05,10,35,2,21.6,189.2,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,5,605,121.0,177,59,"Groin Strain, Hip Injury, Concussion, Knee Injury, Meniscus Tear",2024-04-18,669.0,0.5,1,0,0,1,1.66,124,0,0.108,3089,0.181,0.456,0.363,9.09,45116,41.6,1,9.04,1961,1804,5299,32.65,38.46,62.04,5,Declining,0.9722222222222222,0.3101851851851852,277,1.2824074074074074,193.71090047393366,601.0735294117648,4.5,14.32,2.66,42.592592592592595,20.166666666666668,130.7554728507513,0,Experienced,0.0,0.044927999999999996,7.88902963585017,0.2967,1.408584,40.17591851851853,46.60150371303452,119.39351714269995,30-33
PL0201,Piotr Zieliński,Poland,CM,Inter Milan,30,1996-08-23,Left,2029-02-15,3,454,29160,39,57,1014.0,449.0,45.260000000000005,341.0,365.0,7.33,10,41,0,45.4,64.2,84.31,420.0,738.0,1302.0,115.0,758.0,72.89,218.0,25,2394,95.8,164,7,"Groin Strain, Hip Injury, Hamstring Injury, Concussion, Ankle Injury, Back Injury, Knee Injury, Fracture, ACL Injury, Calf Injury, Meniscus Tear, Achilles Injury",2025-07-03,228.0,2.5,1,1,1,1,6.56,554,0,0.438,24512,0.38,0.427,0.193,6.17,316941,79.7,1,8.99,1370,875,3121,29.7,34.95,36.13,3,Stable,0.08590308370044053,0.12555066079295155,96,0.21145374449339208,729.0,502.7586206896552,5.9,19.08,10.0,0.0,3.6846153846153844,71.36485532007313,0,Experienced,0.0,0.349086,27.31365206255802,0.4937,10.466624,34.123400000000004,58.03217809383703,111.15114006514659,30-33
PL0202,Teun Koopmeiners,Netherlands,CM,Juventus,26,2000-03-20,Both,2031-02-15,5,198,16856,77,33,1014.0,449.0,45.260000000000005,353.0,713.0,6.74,8,48,0,24.8,85.1,90.29,243.0,738.0,1302.0,115.0,758.0,72.89,218.0,9,1006,111.8,176,8,"Hip Injury, Muscle Injury, Concussion, Back Injury, Knee Injury, Shoulder Injury, Meniscus Tear, Achilles Injury",2025-11-02,106.0,0.9,1,0,0,1,2.76,156,0,0.115,9873,0.118,0.511,0.371,7.14,144593,87.1,1,8.53,4790,1371,12794,47.08,52.93,74.9,5,Stable,0.3888888888888889,0.16666666666666666,110,0.5555555555555556,216.10256410256412,495.7647058823529,5.2,11.96,4.56,21.212121212121218,11.18,188.54418566044012,1,Prime,0.0,0.100165,7.552198887782123,0.2645,5.045103,34.12342424242425,39.27001045288531,70.97218020470935,26-29
PL0204,Timothy Weah,USA,RW,Juventus,24,2002-12-04,Left,2028-02-16,2,287,35994,227,113,906.0,234.0,40.45,326.0,536.0,7.58,6,26,4,47.8,125.4,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,8,958,119.8,175,30,"Groin Strain, Hamstring Injury, Muscle Injury, Knee Injury, Fracture, Meniscus Tear",2025-10-28,111.0,0.8,1,1,0,1,2.62,212,0,0.27,37905,0.246,0.513,0.241,2.04,290656,12.3,1,3.07,4206,3239,5758,72.93,88.92,94.32,2,Rising,0.7909407665505227,0.39372822299651566,340,1.1846689895470384,157.8684210526316,315.7368421052632,3.4000000000000004,11.74,4.220000000000001,26.13240418118467,13.31111111111111,116.82691130174938,0,Prime,21.925133689839562,0.03321,5.8070098711893445,0.3099,19.445265,38.514280836236935,39.52765522490248,52.095605080802024,22-25
PL0205,Khéphren Thuram,France,CM,Nice,23,2003-02-19,Left,2027-02-16,1,223,18707,19,84,1014.0,449.0,45.260000000000005,160.0,625.0,7.41,5,29,1,44.6,83.9,80.19,754.0,738.0,1302.0,115.0,758.0,72.89,218.0,4,380,95.0,168,17,"Groin Strain, Fracture, Hip Injury, Hamstring Injury",2025-12-15,63.0,0.4,0,1,0,1,1.04,86,0,0.21,10899,0.148,0.52,0.332,3.08,127216,66.6,1,3.06,6406,3187,2233,55.31,67.4,146.16,6,Rising,0.08520179372197309,0.37668161434977576,103,0.4618834080717489,935.35,220.08235294117648,6.1,9.46,1.84,61.43497757847533,19.0,44.30067505895899,0,Emerging,21.858615078647627,0.13985999999999998,6.012987886522907,0.255,5.66748,44.32899551569506,47.50397958763189,78.72313179842845,22-25
PL0206,Jean-Clair Todibo,France,CB,West Ham,25,2001-10-22,Left,2030-02-15,4,350,19866,21,55,1014.0,449.0,45.260000000000005,440.0,456.0,6.69,7,68,3,50.0,56.8,88.41,1062.0,735.0,1549.0,115.0,758.0,72.89,218.0,12,1167,97.2,170,15,"Muscle Injury, Concussion, Meniscus Tear, Ligament Damage, Back Injury, Calf Injury, Ankle Injury, Achilles Injury",2025-12-17,61.0,1.2,0,0,0,1,3.2,250,0,0.34,15323,0.306,0.469,0.225,8.14,88012,66.2,1,4.75,4193,4725,17419,34.24,40.49,27.19,1,Rising,0.06,0.15714285714285714,76,0.21714285714285714,903.0,354.75,0.1999999999999993,14.0,5.6,28.57142857142857,7.476923076923077,109.698435293347,1,Prime,0.0,0.22508000000000003,26.67184692990893,0.3815,7.186486999999999,36.037285714285716,66.82641325200625,102.26244527322848,22-25
PL0207,Giacomo Raspadori,Italy,ST,Napoli,24,2002-12-07,Both,2027-02-16,1,221,23959,197,98,1365.0,585.0,40.82,295.0,377.0,8.14,6,45,7,36.8,108.4,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,15,1796,119.7,175,11,"Hip Injury, Hamstring Injury, Concussion, Ligament Damage, Back Injury, Knee Injury, Shoulder Injury, ACL Injury",2025-07-06,225.0,1.5,1,1,1,1,4.92,299,0,0.676,5539,0.589,0.278,0.133,3.41,43471,13.3,0,3.34,1499,1502,214,79.99,101.74,67.58,3,Rising,0.8914027149321267,0.4434389140271493,295,1.334841628959276,121.0050505050505,242.010101010101,-1.5,10.42,9.92,0.0,7.48125,64.06817931596689,0,Prime,27.1908988623578,0.08990800000000002,19.869902402268526,0.6249,0.0,35.893800000000006,47.911753603402786,44.318804790714914,22-25
PL0208,Stanislav Lobotka,Slovakia,CDM,Napoli,30,1996-12-27,Right,2028-02-16,2,325,39231,78,84,1014.0,449.0,45.260000000000005,345.0,450.0,7.59,10,57,8,32.5,120.7,80.22,708.0,738.0,1302.0,115.0,758.0,72.89,218.0,20,1683,84.2,179,10,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Ankle Injury, Ligament Damage, Hamstring Injury, Back Injury, Shoulder Injury, Fracture, Calf Injury, Meniscus Tear, Achilles Injury",2025-09-03,166.0,2.0,0,1,0,1,4.61,285,0,0.563,2539,0.415,0.269,0.315,2.88,32293,90.5,0,4.04,4246,753,17527,33.91,44.49,92.65,5,Stable,0.24,0.25846153846153846,162,0.49846153846153846,496.59493670886076,461.54117647058825,-3.6999999999999993,16.5,8.61,12.307692307692307,4.0095238095238095,54.32058908874702,0,Experienced,0.0,0.5095149999999999,12.7119588470988,0.5363,0.0,37.194138461538465,40.445007501417436,106.54293457902742,30-33
PL0209,Matteo Politano,Italy,RW,Napoli,31,1995-12-25,Both,2029-02-15,3,225,30119,87,98,450.0,606.0,50.42,657.0,528.0,7.26,10,23,4,22.5,133.9,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,5,559,111.8,176,43,"Groin Strain, Hip Injury, Muscle Injury, Concussion, Ankle Injury",2023-11-04,835.0,0.5,0,0,0,0,1.53,117,0,0.408,20788,0.324,0.397,0.279,7.65,216088,80.4,0,2.26,5679,4942,2406,50.53,56.72,64.55,4,Declining,0.38666666666666666,0.43555555555555553,185,0.8222222222222222,342.2613636363636,304.2323232323232,3.7,14.5,2.5300000000000002,48.0,18.633333333333333,121.4163683273837,0,Experienced,0.0,0.328032,31.03152996763457,0.4036,0.0,42.3472,82.66089495145185,82.1797011449641,30-33
PL0210,Giovanni Di Lorenzo,Italy,RB,Napoli,31,1995-10-26,Both,2027-02-16,1,320,18211,7,11,1014.0,449.0,45.260000000000005,440.0,456.0,6.41,10,61,7,32.0,56.9,86.31,746.0,512.0,1503.0,115.0,758.0,72.89,218.0,5,420,84.0,156,30,"Groin Strain, Hamstring Injury, Muscle Injury, Back Injury, Ankle Injury",2024-08-20,545.0,0.5,0,1,0,0,1.15,96,0,0.034,9050,0.2,0.566,0.235,7.71,128413,66.7,1,7.54,9091,1446,18740,14.49,18.41,5.39,1,Declining,0.021875,0.034375,18,0.05625,2276.375,1517.5833333333333,-3.0999999999999996,16.4,2.15,70.0,14.0,11.60579970356745,0,Experienced,0.0,0.022678000000000004,2.3882606865646148,0.2358,5.122299999999999,43.391600000000004,40.978191029846926,280.1265332472563,30-33
PL0211,Amir Rrahmani,Kosovo,CB,Napoli,30,1996-01-12,Left,2031-02-15,5,417,37192,16,8,1014.0,449.0,45.260000000000005,440.0,456.0,6.74,10,29,0,41.7,89.2,82.36,1410.0,558.0,1343.0,115.0,758.0,72.89,218.0,19,1551,81.6,173,7,"Groin Strain, Hamstring Injury, Muscle Injury, Concussion, Ligament Damage, Back Injury, Knee Injury, Fracture, ACL Injury, Calf Injury, Meniscus Tear, Achilles Injury",2023-11-20,819.0,1.9,1,1,1,1,4.25,290,0,0.009,3993,0.167,0.584,0.249,4.21,68745,86.3,1,6.79,1781,2369,5443,19.08,22.68,51.38,6,Stable,0.03836930455635491,0.019184652278177457,24,0.05755395683453238,2187.764705882353,4132.444444444444,7.1,18.34,10.0,30.455635491606714,4.08,76.41085519118941,0,Experienced,0.0,0.007767,0.31420466319454154,0.20480000000000004,2.331912,37.12872709832134,19.035670543952484,184.90401941395092,30-33
PL0212,Serhou Guirassy,Guinea,ST,Borussia Dortmund,28,1998-11-12,Both,2027-02-16,1,334,37877,174,101,1232.0,205.0,40.36,414.0,650.0,7.38,10,50,3,33.4,113.4,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,15,1522,101.5,152,37,"Groin Strain, Hamstring Injury, Meniscus Tear, Ligament Damage, Back Injury, Shoulder Injury, Fracture, Calf Injury, Ankle Injury",2025-09-19,150.0,1.5,0,1,0,1,4.17,250,0,0.373,34525,0.284,0.33,0.386,2.09,216173,81.6,0,9.65,6600,4778,19240,77.54,88.74,159.87,6,Stable,0.5209580838323353,0.3023952095808383,275,0.8233532934131736,216.44,371.34313725490193,2.0,16.68,7.17,25.149700598802397,6.34375,62.10584603275501,1,Prime,0.0,0.30436799999999997,8.146091723838442,0.4649,0.0,38.815740119760484,37.2870076456379,49.4216197093971,26-29
PL0213,Karim Adeyemi,Germany,LW,Borussia Dortmund,23,2003-11-11,Left,2027-02-16,1,334,30418,211,86,1453.0,283.0,53.42,635.0,229.0,7.08,5,11,2,66.8,91.1,85.91,634.0,738.0,1302.0,115.0,758.0,72.89,218.0,7,793,113.3,177,41,"Hamstring Injury, Ligament Damage, Back Injury, Shoulder Injury, ACL Injury, Calf Injury, Ankle Injury",2025-02-04,377.0,0.7,0,1,1,1,2.17,134,0,0.146,10142,0.136,0.475,0.389,2.07,69073,16.2,1,7.4,1870,3738,10094,67.58,94.32,86.16,4,Rising,0.6317365269461078,0.25748502994011974,297,0.8892215568862275,143.4811320754717,349.632183908046,6.9,11.68,5.57,59.880239520958085,14.1625,54.12836052222831,0,Emerging,39.56791950281148,0.023651999999999996,2.7878402041956525,0.2782,4.81745,43.18844790419162,34.635984258389286,62.97528128345235,22-25
